timestamp,price,ret,n_nodes,n_edges,total_volume,avg_degree,avg_clustering
2021-11-26,53569.765625,-0.0668738010212823,1359.0,1000.0,1184.4472527555413,1.471670345842531,0.0
2021-11-27,54815.078125,0.0229804696074218,1409.0,996.0,3728.205248247187,1.4137686302342087,0.0
2021-11-28,57248.45703125,0.0434353862778884,1347.0,1000.0,938.8295745846992,1.4847809948032664,0.0
2021-11-29,57806.56640625,0.0097016842182249,1349.0,998.0,986.6879297132324,1.4796145292809488,0.0
2021-11-30,57005.42578125,-0.0139559224210756,1391.0,998.0,3121.4035659357623,1.4349388928828182,0.0
2021-12-01,57229.828125,0.0039287807348422,1376.0,995.0,4596.845221329284,1.4462209302325582,0.0
2021-12-02,56477.81640625,-0.0132273021087421,1365.0,997.0,4561.331896566375,1.4608058608058607,0.0
2021-12-03,53598.24609375,-0.0523315856653425,1384.0,1000.0,929.4110861894336,1.4450867052023122,0.0
2021-12-04,49200.703125,-0.0856084308551636,1380.0,996.0,2127.7276586030607,1.443478260869565,0.0
2021-12-05,49368.84765625,0.0034116964724475,1358.0,995.0,7453.891213186533,1.4653902798232694,0.0
2021-12-06,50582.625,0.0242885268514285,1265.0,998.0,3895.8788040882737,1.5778656126482211,0.0
2021-12-07,50700.0859375,0.002319467736866,1393.0,998.0,4268.510942212469,1.432878679109835,0.0
2021-12-08,50504.796875,-0.0038592862213864,1378.0,998.0,2606.7267455114497,1.4470246734397678,0.0
2021-12-09,47672.12109375,-0.0577215558084756,1333.0,998.0,1218.895906347166,1.4973743435858964,0.0
2021-12-10,47243.3046875,-0.0090358194216157,1365.0,1000.0,1099.829229855354,1.465201465201465,0.0
2021-12-11,49362.5078125,0.0438802407167244,1336.0,998.0,4179.378684023429,1.4940119760479045,0.0
2021-12-12,50098.3359375,0.0147966078381642,1368.0,997.0,945.8287017838518,1.4576023391812865,0.0
2021-12-13,46737.48046875,-0.0694413703081746,1352.0,999.0,603.4107240892176,1.477810650887574,0.0
2021-12-14,46612.6328125,-0.0026748276204262,1362.0,998.0,1875.0913668934827,1.4654919236417034,0.0
2021-12-15,48896.72265625,0.0478387780999813,1397.0,997.0,3844.4173736868825,1.427344309234073,0.0
2021-12-16,47665.42578125,-0.0255040641984596,1390.0,994.0,2474.0761517200194,1.4302158273381296,0.0
2021-12-17,46202.14453125,-0.0311800932560402,1373.0,996.0,1609.8745239671794,1.4508375819373631,0.0
2021-12-18,46848.77734375,0.0138986956563087,1393.0,995.0,2339.941872108675,1.4285714285714286,0.0
2021-12-19,46707.015625,-0.0030305301841355,1361.0,996.0,1538.8293736569126,1.4636296840558414,0.0
